Price	Lot.Size	Waterfront	Age	Land.Value	New.Construct	Central.Air	Fuel.Type	Heat.Type	Sewer.Type	Living.Area	Pct.College	Bedrooms	Fireplaces	Bathrooms	Rooms	Test
159000	0.61	0	1	19500	0	0	Oil	Hot Water	Private	1056	21	3	0	2	4	0
180000	0.16	0	38	54900	0	0	Gas	Hot Air	Public	1593	62	3	0	1.5	4	1
129900	0.05	0	125	45000	0	0	Oil	Hot Water	Public	1436	62	4	0	1	5	0
150000	0.38	0	34	57800	0	0	Gas	Hot Air	Public	1668	62	4	1	1.5	5	0
171134	0.25	0	35	50000	0	0	Gas	Hot Air	Public	1302	62	3	0	2	4	0
151000	0.37	0	33	57200	0	1	Gas	Hot Air	Public	1239	62	3	1	1	7	0
100000	0.31	0	85	64400	0	0	Oil	Hot Water	Public	840	62	2	0	1	3	0
655000	0.19	0	55	103000	0	0	Gas	Hot Air	Public	780	62	2	0	1.5	6	0
243500	0.29	0	3	64400	0	1	Gas	Hot Air	Public	1728	62	3	0	2.5	7	0
265000	0.18	0	140	56700	0	0	Gas	Hot Air	Public	1666	62	3	0	1	8	0
400000	0.24	0	4	75400	0	1	Gas	Hot Air	Public	2022	62	3	1	2.5	7	0
272800	0.08	0	46	183300	0	0	Gas	Hot Air	Private	2225	62	4	1	2	9	0
255000	0.17	0	115	53700	0	0	Gas	Hot Air	Public	1023	62	2	0	1	6	0
220000	0.13	0	17	51400	0	1	Electric	Electric	Public	1290	62	2	0	1.5	4	0
775000	0.48	0	31	72600	0	1	Gas	Hot Air	Public	3968	62	5	4	3.5	12	1
233000	0.14	0	129	93000	0	0	Gas	Hot Water	Public	1699	62	4	0	1	9	0
216977	0.48	0	27	57800	0	0	Gas	Hot Water	Public	2137	62	4	0	1	9	0
245000	0.03	0	5	27000	0	1	Gas	Hot Air	Public	1428	62	2	1	2.5	4	1
159000	0.24	0	35	49100	0	1	Gas	Hot Air	Public	936	62	3	0	1	8	1
725000	0.21	0	3	70600	0	1	Gas	Hot Air	Public	2586	62	4	1	3	10	1
268300	0.16	0	6	36800	0	0	Gas	Hot Air	Public	1373	62	3	1	2	5	0
159000	0.28	0	33	51800	0	0	Gas	Hot Air	Public	1272	62	3	0	1	6	0
155000	0.3	0	33	53000	0	1	Gas	Hot Air	Public	1368	62	3	1	2	8	0
345000	0.29	0	18	46400	0	1	Gas	Hot Air	Public	2120	62	4	1	2.5	11	1
165200	0.3	0	34	53000	0	0	Gas	Hot Air	Public	1279	62	2	0	1	5	0
185000	0.53	0	35	66500	0	1	Gas	Hot Air	Public	1104	62	2	0	1	3	0
225500	0.28	0	41	64000	0	0	Gas	Hot Water	Public	1092	62	3	1	1	4	0
420000	0.11	0	121	87000	0	0	Gas	Hot Water	Public	2247	62	4	0	2	10	0
220000	0.18	0	53	101000	0	0	Gas	Hot Water	Public	1146	62	4	0	1.5	7	1
620000	0.53	0	23	225800	0	0	Gas	Hot Air	Public	3250	62	3	2	2.5	10	1
260000	0.35	0	18	50000	0	1	Gas	Hot Air	Public	1920	62	4	1	2.5	10	0
359900	0.5	0	0	65000	0	0	Gas	Hot Air	Public	1932	62	3	1	2	7	0
375000	0.14	0	4	112100	0	1	Gas	Hot Air	Public	1620	62	3	0	2.5	7	0
302900	0.22	0	50	72000	0	0	Gas	Hot Water	Public	1640	62	3	0	1	4	0
175000	0.17	0	39	55800	0	0	Gas	Hot Air	Public	1040	62	5	0	1.5	6	0
260000	5.35	0	37	137800	0	1	Oil	Hot Air	Private	1676	62	4	0	2	8	1
270000	0.33	0	16	48800	0	1	Gas	Hot Air	Public	1991	62	3	1	2.5	6	0
485000	0.24	0	17	60200	0	1	Gas	Hot Air	Public	1908	62	4	1	3.5	9	0
200000	0.57	0	85	62500	0	0	Oil	Hot Air	Public	966	62	3	0	1	4	1
367000	0.03	0	19	27000	0	1	Gas	Hot Air	Public	1815	62	2	1	2.5	5	0
175000	0.3	0	32	53000	0	0	Gas	Hot Air	Public	1664	62	3	0	1	7	1
203000	0.04	0	19	25600	0	1	Gas	Hot Air	Public	1216	62	2	1	2	4	0
170000	0.16	0	33	54900	0	1	Gas	Hot Air	Public	1564	62	3	0	2	7	0
375000	0.31	0	32	143200	0	1	Gas	Hot Air	Public	2752	62	4	1	2.5	10	0
159900	0.25	0	35	50000	0	0	Gas	Hot Air	Public	936	62	3	0	1	4	0
230000	0.14	0	95	50800	0	0	Gas	Hot Air	Public	1617	62	4	0	1.5	9	0
375000	0.12	0	69	195000	0	0	Gas	Hot Water	Public	1452	62	3	1	2	5	0
421000	0.31	0	5	80600	0	1	Gas	Hot Air	Public	1911	62	3	1	2.5	6	0
218000	0.28	0	31	80800	0	1	Gas	Hot Air	Public	1580	62	3	0	1.5	4	0
167850	0.27	0	34	51200	0	1	Gas	Hot Air	Public	1920	62	3	1	1	5	0
252500	0.21	0	80	115000	0	0	Gas	Hot Water	Public	1155	62	4	0	1.5	7	0
650000	0.34	0	3	82400	0	1	Gas	Hot Air	Public	3770	62	4	1	2.5	12	1
380000	0.04	0	18	36000	0	1	Gas	Hot Air	Public	1675	62	2	1	2.5	6	0
214500	0.21	0	33	107000	0	0	Gas	Hot Air	Public	912	62	3	0	1	4	0
218500	0.17	0	115	55800	0	0	Gas	Hot Water	Public	1510	62	3	0	1	8	1
174000	0.16	0	35	54900	0	1	Gas	Hot Air	Public	864	62	2	0	1	6	0
225000	0.46	0	35	62600	0	1	Gas	Hot Air	Public	1600	62	4	0	2	6	0
309750	0.07	0	15	48200	0	1	Gas	Hot Air	Public	1744	62	3	1	2.5	5	0
658300	0.69	0	3	101500	0	1	Gas	Hot Air	Public	3208	62	4	1	2.5	11	1
203000	0.06	0	16	45800	0	1	Gas	Hot Air	Public	1290	62	2	0	1.5	7	0
375000	0.03	0	19	27000	0	1	Gas	Hot Air	Public	1900	62	2	1	2.5	7	1
62500	1	0	25	24700	0	0	Oil	Hot Air	Private	2808	35	3	0	1	11	0
205000	0.19	0	18	7300	0	0	Gas	Hot Air	Public	1576	35	3	0	1.5	4	0
84500	0.2	0	135	7300	0	0	Gas	Hot Water	Public	1118	35	3	0	1	5	1
280500	1.09	0	8	23000	0	1	Gas	Hot Air	Private	1752	35	3	2	2	6	0
182000	0.02	0	32	22500	0	0	Electric	Electric	Private	1753	35	3	0	1.5	5	0
571000	1	0	14	128500	0	1	Gas	Hot Air	None/Unknown	2186	62	3	0	2.5	10	0
168000	0.25	0	35	50000	0	0	Gas	Hot Air	Public	1800	62	2	0	1	5	0
354000	0.46	0	30	56600	0	1	Gas	Hot Air	Public	2462	62	5	1	2.5	10	0
238000	0.2	0	50	70000	0	0	Gas	Hot Water	Public	1286	62	5	0	2	10	0
182000	0.16	0	35	97000	0	1	Gas	Hot Air	Public	1337	62	3	0	1	8	0
218500	0.17	0	5	37600	0	0	Gas	Hot Air	Public	1170	62	2	1	2.5	4	0
227500	0.55	0	53	73400	0	0	Gas	Hot Air	Public	1185	62	3	0	1	4	0
375000	0.5	0	19	59000	0	1	Gas	Hot Air	Public	2424	62	4	1	2.5	8	0
399900	0.09	0	125	83000	0	0	Gas	Hot Water	Public	1828	62	3	0	1.5	7	0
360000	0.34	0	41	80000	0	1	Electric	Electric	Private	2176	62	4	1	2.5	8	1
412500	0.39	0	4	85400	0	1	Gas	Hot Air	Public	2000	62	3	1	2.5	6	1
268500	0.18	0	10	38400	0	1	Gas	Hot Air	Public	1340	62	3	1	2.5	8	0
300300	0.13	0	52	63000	0	0	Gas	Hot Air	Public	1208	62	3	0	1	6	0
382500	0.19	0	2	57600	0	1	Gas	Hot Air	Public	2244	62	4	1	2.5	10	0
189000	0.3	0	31	53000	0	0	Gas	Hot Air	Public	1592	62	3	1	1.5	7	0
295000	0.39	0	17	52400	0	1	Gas	Hot Air	Public	1831	62	3	1	2.5	7	0
220000	0.01	0	37	182600	0	0	Gas	Hot Water	Private	1093	62	2	1	1.5	5	0
223000	0.12	0	110	89000	0	0	Gas	Hot Water	Public	1460	62	2	0	1	5	1
399000	0.25	0	152	115000	0	0	Gas	Hot Water	Public	2128	62	3	1	1.5	10	0
169480	0.24	0	30	49100	0	0	Gas	Hot Air	Public	1368	62	3	0	1	5	1
347750	0.15	0	1	36000	0	1	Gas	Hot Air	Public	2200	62	3	1	2.5	8	0
455000	0.25	0	23	61000	0	1	Gas	Hot Air	Public	2310	62	2	1	3	8	0
249900	0.04	0	12	25600	0	1	Gas	Hot Air	Public	1776	62	3	1	2.5	7	0
250000	0.05	0	8	32000	0	1	Electric	Electric	Public	1852	62	3	0	2.5	9	0
265000	0.32	0	42	144900	0	1	Gas	Hot Air	Public	1092	62	2	0	2	4	0
670000	0.11	0	121	87000	0	0	Gas	Hot Water	Public	2247	62	4	0	2	8	0
195000	0.11	0	19	49800	0	1	Gas	Hot Air	Public	1311	62	3	0	1.5	8	0
360000	0.13	0	4	110200	0	1	Gas	Hot Air	Public	1392	62	3	0	2.5	4	0
175000	0.4	0	33	59000	0	1	Gas	Hot Air	Public	1116	62	4	0	1.5	8	1
166500	0.1	0	115	49500	0	0	Gas	Hot Air	Public	812	62	2	0	1	4	1
190100	0.48	0	27	31700	0	0	Gas	Hot Air	Private	1872	52	4	1	2.5	8	1
180500	0.75	0	8	20500	0	1	Electric	Hot Air	Public	1248	40	3	0	2	5	0
440000	0.19	1	3	97300	0	0	Gas	Hot Water	Private	1702	52	2	0	2	4	0
170000	0.51	0	57	13300	0	0	Oil	Hot Water	Private	1346	52	2	1	1	4	0
220000	0.63	0	20	17700	0	0	Gas	Hot Water	Private	1596	52	3	1	2	6	0
70500	0.09	0	57	1000	0	0	Gas	Hot Air	Public	884	36	3	0	1	7	0
65000	0.13	0	137	700	0	0	Gas	Hot Air	Private	814	36	2	0	1	3	0
127500	0.19	0	71	3200	0	0	Gas	Hot Air	Public	720	36	2	0	1	5	0
155000	0.57	0	28	2600	0	0	Electric	Electric	Private	2051	36	3	0	1	5	1
255500	0.92	0	11	2600	0	1	Oil	Hot Air	Private	1590	36	2	1	2	6	0
136000	0.35	0	39	1600	0	0	Electric	Electric	Private	1202	36	3	0	1	6	0
204000	0.86	0	16	4300	0	0	Oil	Hot Water	Private	2016	36	3	0	1.5	5	0
200000	0.8	0	6	2000	0	0	Gas	Hot Air	Private	1274	36	3	1	2	6	0
163000	0.36	0	40	3600	0	0	Oil	Hot Air	Private	960	36	3	0	1	5	0
149350	0.44	0	47	4000	0	1	Gas	Hot Air	Private	1056	36	3	0	1	6	1
235000	0.25	0	12	5200	0	1	Oil	Hot Air	Private	1820	36	3	0	3.5	8	0
260000	0.65	0	27	16500	0	0	Gas	Hot Air	Private	2486	62	4	1	2.5	7	0
210000	0.46	0	27	13800	0	1	Gas	Hot Air	Private	1890	62	3	0	2.5	9	1
159900	0.7	0	84	4600	0	0	Oil	Hot Water	Private	1274	36	4	1	1	6	0
209000	0.55	0	14	3000	0	1	Oil	Hot Air	Private	1716	36	4	0	2	6	0
135000	0.35	0	22	12000	0	1	Electric	Electric	Private	1336	62	2	1	1.5	4	0
200000	0.96	0	45	8700	0	0	Gas	Hot Air	Private	1392	62	3	0	1	5	0
432600	0.54	0	1	20400	0	1	Gas	Hot Air	Private	2346	62	4	0	2.5	10	1
195000	0.47	0	19	14100	0	0	Gas	Hot Air	Private	1475	62	3	0	1.5	7	0
165000	0.52	0	16	5500	0	0	Electric	Electric	Private	1248	27	3	0	2	6	1
198000	0.15	0	16	10000	1	1	Electric	Electric	Private	1920	27	4	1	2.5	10	0
219000	0.65	0	2	4000	0	0	Oil	Hot Air	Private	2040	27	4	0	2.5	8	0
430000	1.34	1	15	75700	0	0	Electric	Electric	Private	2649	21	3	1	3	7	0
120000	0.17	0	105	4100	0	0	Oil	Hot Air	Private	1500	64	3	0	1	6	0
373735	0.53	0	1	233000	1	1	Gas	Hot Air	Public	3163	64	4	1	2.5	10	0
183853	0.14	0	18	19600	0	1	Gas	Hot Air	Public	1343	64	2	1	1.5	4	0
213500	0.46	0	17	36600	0	1	Gas	Hot Air	Public	1573	64	3	1	2	5	0
155000	0.09	0	18	20500	0	1	Electric	Electric	Public	1270	64	3	1	1.5	4	0
197000	0.41	0	14	26700	0	0	Gas	Hot Air	Public	1316	64	3	0	1.5	8	0
392499	0.48	0	11	47400	0	1	Gas	Hot Air	Public	3092	64	4	1	2.5	11	1
229900	0.44	0	7	24200	0	0	Gas	Hot Air	Public	1328	64	3	1	2.5	8	0
289250	0.42	0	14	28500	0	0	Oil	Hot Water	Private	2560	64	4	1	2.5	12	1
189900	0.12	0	17	16800	0	1	Gas	Hot Air	Public	1343	64	2	1	2.5	6	0
397200	0.46	0	1	3200	1	1	Gas	Hot Air	Public	3250	64	4	1	3	12	0
389405	0.35	0	1	233000	1	1	Gas	Hot Air	Public	3086	64	3	1	2.5	8	0
135000	0.66	0	155	25200	0	0	Oil	Hot Water	Private	1080	64	2	1	1	3	0
174000	0.13	0	16	18200	0	1	Gas	Hot Air	Public	1120	64	2	1	1.5	6	1
525000	0.46	0	1	70100	0	1	Gas	Hot Air	Public	2876	64	5	1	3.5	12	0
135000	0.01	0	19	9900	0	1	Electric	Electric	Public	1281	64	2	0	2.5	3	0
412000	0.62	0	9	57800	0	1	Gas	Hot Air	Public	2900	64	4	1	2.5	10	0
186000	0.08	0	18	20400	0	1	Gas	Hot Air	Public	1512	64	2	1	1.5	7	0
453935	0.58	0	1	233000	1	1	Gas	Hot Air	Public	2879	64	4	1	2.5	9	0
355000	0.69	0	3	43700	0	1	Gas	Hot Air	Public	2537	64	4	1	2	11	1
186000	0.35	0	37	23500	0	0	Gas	Hot Water	Public	1056	64	3	0	1	4	0
197000	0.14	0	16	19600	0	0	Gas	Hot Air	Public	1296	64	2	1	1.5	6	0
180000	0.13	0	18	20900	0	1	Electric	Electric	Public	1512	64	2	1	1.5	3	1
178000	0.47	0	27	32000	0	0	Oil	Hot Air	Public	1338	64	3	1	2	7	1
305000	0.33	0	10	35400	0	1	Gas	Hot Air	Public	2368	64	4	1	2.5	7	1
262000	0.46	0	8	25100	0	1	Gas	Hot Air	Public	1528	64	3	0	2.5	4	0
225000	0.89	0	27	30900	0	1	Gas	Hot Air	Public	1857	64	4	1	2.5	8	0
403040	0.49	0	0	233000	1	1	Gas	Hot Air	Public	3320	64	4	1	2.5	12	0
388500	0.46	0	14	36600	0	1	Gas	Hot Air	Public	2227	64	4	1	2.5	10	1
417000	0.13	0	6	46500	0	1	Gas	Hot Air	Public	2742	64	4	1	2.5	11	0
410000	0.5	0	9	37800	0	0	Gas	Hot Air	Public	2988	64	5	1	2.5	11	0
170000	0.35	0	17	37000	0	1	Gas	Hot Air	Public	1656	64	3	1	1.5	8	1
295000	0.01	0	9	28400	0	0	Gas	Hot Air	Public	1760	64	3	1	2.5	5	0
216000	0.38	0	39	25000	0	0	Gas	Hot Air	Public	1702	64	4	1	1.5	8	0
221649	0.37	0	38	24500	0	0	Gas	Hot Water	Public	1682	64	3	1	1.5	4	0
199900	0.21	0	17	28800	0	1	Gas	Hot Air	Public	1180	64	2	1	1.5	4	1
463000	0.64	0	3	153800	0	1	Gas	Hot Air	Public	2885	64	4	1	2.5	10	0
146500	0.02	0	20	14900	0	1	Electric	Electric	Public	1281	64	2	0	2.5	3	0
225000	0.24	0	18	29500	0	1	Gas	Hot Air	Public	1596	64	3	1	2	4	1
160000	0.16	0	21	15100	0	0	Electric	Electric	Public	1184	40	3	0	2	4	0
275055	0.46	0	1	108900	1	1	Gas	Hot Air	Public	2745	40	4	1	3	8	0
315513	0.46	0	1	108900	1	1	Gas	Hot Air	Public	2680	40	4	1	2.5	11	0
323759	0.35	0	1	108900	1	0	Gas	Hot Air	Public	2483	40	3	1	2.5	10	1
167500	0.92	0	19	25000	0	0	Oil	Hot Air	Private	1188	40	3	0	1	4	0
272699	0.3	0	1	108900	1	1	Gas	Hot Air	Public	2366	40	4	1	3	7	0
177500	0.31	0	19	27000	0	0	Gas	Hot Air	Public	1508	40	3	1	1.5	4	0
128000	1	0	50	20500	0	0	Oil	Hot Water	Private	792	40	2	0	1	4	0
317105	0.44	0	1	108900	0	0	Gas	Hot Air	Public	3285	40	4	1	2.5	10	0
144500	0.15	0	18	15100	0	0	Gas	Electric	Public	1673	40	2	0	2	5	0
260000	0.33	0	7	26000	0	0	Gas	Hot Air	Public	2000	64	4	0	2.5	7	0
244000	0.33	0	18	27000	0	0	Electric	Electric	Public	1561	40	3	1	1.5	4	0
287989	0.4	0	1	108900	1	1	Gas	Hot Air	Public	2828	40	4	1	3	9	1
159000	0.16	0	18	15100	0	0	Electric	Electric	Public	1592	40	3	0	1.5	8	0
167000	0.16	0	18	15100	0	0	Electric	Electric	Public	1184	40	3	0	2	8	0
348000	0.17	0	14	10200	0	1	Oil	Hot Air	Public	1708	40	2	1	2	4	0
140000	0.17	0	26	15200	0	1	Electric	Hot Air	Public	1276	40	2	1	2	6	0
145000	0.15	0	20	15100	0	0	Electric	Electric	Public	1184	40	2	0	1.5	3	0
150450	0.17	0	21	15800	0	0	Electric	Electric	Public	908	40	2	0	1	5	0
230000	0.95	0	15	32800	0	0	Gas	Hot Water	Private	1612	64	3	1	2	6	0
147423	0.16	0	19	15700	0	0	Electric	Electric	Public	912	40	2	1	1.5	3	0
223000	0.33	0	17	27000	0	0	Electric	Electric	Public	1508	40	3	1	1.5	6	0
167500	0.16	0	18	15100	0	0	Electric	Electric	Public	1492	40	3	0	2.5	6	1
299000	0.1	0	25	6000	0	0	Electric	Electric	Public	874	40	3	1	1	5	1
235900	0.59	0	33	26400	0	0	Gas	Hot Water	Public	1573	64	4	1	2.5	6	1
147000	0.24	0	115	7200	0	0	Gas	Hot Air	Public	1227	64	3	1	1	5	0
305000	0.53	0	13	31300	0	0	Gas	Hot Air	Private	2494	64	3	1	2.5	7	0
154000	0.17	0	21	15800	0	0	Electric	Electric	Public	912	40	2	0	1.5	7	0
149000	0.15	0	20	15700	0	0	Electric	Electric	Public	988	40	2	0	1	7	0
300279	0.54	0	1	108900	1	0	Gas	Hot Air	Private	2762	40	4	1	3	9	1
278000	0.64	0	33	26500	0	0	Gas	Hot Water	Public	2625	64	4	1	2.5	10	0
202000	0.47	0	28	24600	0	0	Electric	Electric	Public	1222	64	2	0	1	6	0
328463	0.49	0	1	108900	1	1	Gas	Hot Air	Public	3144	40	4	1	2.5	10	1
185000	0.45	0	16	25000	0	0	Gas	Hot Air	Private	1173	40	3	1	1	5	1
128000	0.17	0	21	15800	0	0	Electric	Electric	Public	908	40	2	0	1	3	0
335000	0.92	0	16	32700	0	1	Gas	Hot Water	Private	2274	64	4	1	2.5	10	0
148900	0.16	0	18	15700	0	0	Gas	Electric	Public	908	40	2	0	1	4	1
229900	0.43	0	16	25000	0	0	Gas	Hot Air	Private	1540	40	3	0	1.5	6	0
215000	0.49	0	28	24900	0	0	Gas	Hot Air	Public	1196	64	4	1	2	7	1
253000	0.45	0	16	25000	0	0	Gas	Hot Air	Private	1780	40	3	1	1.5	9	0
304065	0.34	0	1	108900	1	0	Gas	Hot Air	Public	2670	40	4	1	3	8	0
222000	0.34	0	26	27000	0	0	Gas	Hot Air	Public	1581	40	3	1	1.5	5	1
165000	0.15	0	18	15100	0	0	Electric	Electric	Public	1592	40	3	0	1.5	7	1
275000	0.37	0	14	31200	0	1	Gas	Hot Air	Private	2011	40	4	1	2.5	8	0
325000	0.27	1	105	56500	0	0	Electric	Electric	Public	1391	40	2	1	1	4	0
406000	1.08	0	15	21100	0	1	Gas	Hot Air	Private	2636	40	4	3	2.5	8	0
230000	0.31	0	19	27000	0	0	Electric	Electric	Public	1656	40	3	1	1.5	6	0
125000	0.04	0	130	2400	0	0	Gas	Hot Air	Public	1518	64	3	0	1	8	1
148000	0.41	0	84	18200	0	0	Oil	Hot Air	Public	1182	64	3	1	1.5	8	0
279000	0.44	0	9	26000	0	1	Gas	Hot Air	Public	1836	64	3	0	2.5	8	0
250000	0.62	0	14	31600	0	1	Gas	Hot Air	Private	1529	64	2	1	2	6	1
314940	0.37	0	0	108900	1	0	Gas	Hot Air	Public	2715	40	4	1	3	10	0
165900	0.16	0	21	15100	0	0	Electric	Electric	Public	1184	40	2	0	1.5	3	0
150000	0.75	0	14	3700	0	0	Oil	Hot Air	Private	1120	36	3	0	1.5	6	0
133000	0.15	0	15	2500	0	0	Gas	Hot Air	Public	1008	36	3	0	1	4	0
155000	0.37	0	18	2500	0	0	Electric	Electric	Private	1008	36	3	0	1	7	1
220000	0.41	0	57	4800	0	0	Oil	Hot Air	Private	2077	36	3	1	2	7	1
229000	1.61	0	26	4500	0	0	Electric	Electric	Private	1572	36	3	0	1.5	4	1
177000	0.63	0	34	5000	0	0	Oil	Hot Water	Private	1874	36	4	0	1.5	9	0
120000	0.11	0	50	1300	0	0	Gas	Hot Air	Public	768	36	2	0	1	6	1
195000	0.29	0	3	3800	0	0	Gas	Hot Air	Private	1552	36	3	1	2.5	5	0
315371	1	0	1	3400	0	0	Gas	Hot Air	Private	2331	36	4	1	2.5	8	0
137000	0.36	0	48	3600	0	0	Gas	Hot Air	Private	960	36	2	0	1	3	0
225700	0.36	0	19	13000	0	0	Electric	Electric	Public	1720	64	3	0	1.5	9	0
204900	0.34	0	20	13000	0	0	Electric	Electric	Public	1437	64	3	0	1.5	8	0
189500	0.34	0	19	13000	0	1	Oil	Hot Air	Public	1510	64	3	0	2	8	0
374000	0.72	0	21	26000	0	0	Electric	Electric	Public	3021	28	4	1	2.5	11	0
319000	0.35	0	12	13000	0	0	Gas	Hot Water	Private	1960	64	4	0	2.5	8	1
294100	0.39	0	11	13000	0	0	Gas	Hot Water	Private	2112	64	3	1	2.5	10	0
440760	0.38	0	0	13000	0	1	Gas	Hot Air	Private	2917	64	4	1	3	10	0
128000	0.16	0	21	15700	0	0	Electric	Electric	Public	912	40	2	1	1.5	4	1
239505	0.37	0	1	108900	1	0	Gas	Hot Air	Public	2244	40	3	1	2.5	10	0
141700	0.15	0	18	15100	0	0	Electric	Electric	Public	1202	40	2	0	1.5	4	0
215500	0.34	0	19	27000	0	1	Gas	Hot Air	Public	2601	40	4	1	2.5	10	0
320210	0.81	0	1	108900	1	0	Gas	Hot Air	Public	2492	40	3	1	2.5	9	1
273495	0.3	0	1	108900	1	0	Gas	Hot Air	Public	2680	40	4	0	2.5	11	0
256350	0.35	0	1	108900	1	0	Gas	Hot Air	Public	2271	40	3	1	2.5	6	0
255000	0.33	0	17	27000	0	0	Electric	Electric	Public	2012	40	3	1	3	6	0
124000	0.09	0	13	6700	0	0	Electric	Electric	Public	920	40	3	0	1	8	0
293000	1.94	0	5	110000	0	1	Gas	Hot Air	Private	2111	40	3	1	2	9	0
147000	0.15	0	20	15100	0	0	Gas	Hot Water	Public	1184	40	3	1	2	4	0
284595	0.32	0	1	108900	1	0	Gas	Hot Air	Public	2627	40	4	1	3	10	0
342269	0.39	0	1	108900	1	0	Gas	Hot Air	Public	2641	40	4	1	3	9	0
229000	0.51	0	25	25000	0	0	Gas	Hot Water	Public	1736	40	3	1	1.5	8	1
216900	0.31	0	19	27000	0	0	Electric	Electric	Public	1656	40	3	1	1.5	7	1
164900	0.15	0	22	15100	0	0	Electric	Electric	Public	1168	40	3	1	1.5	6	1
149000	0.15	0	18	15100	0	0	Gas	Hot Air	Public	1385	40	2	1	1.5	3	0
150000	0.18	0	85	3600	0	0	Oil	Hot Air	Private	969	64	2	0	1	4	0
214990	0.32	0	17	27000	0	0	Gas	Hot Water	Public	1508	40	3	1	1.5	6	0
173000	0.14	0	26	15100	0	1	Gas	Hot Air	Public	1602	40	2	1	1.5	7	0
149900	0.17	0	19	15800	0	0	Electric	Electric	Public	912	40	2	1	1.5	4	0
155000	0.15	0	18	15100	0	0	Electric	Electric	Public	1128	40	2	0	1.5	3	0
170000	0.16	0	18	15100	0	0	Electric	Electric	Public	1514	40	3	1	1.5	5	0
237500	0.37	0	19	27000	0	0	Electric	Hot Water	Public	1535	40	3	0	2	5	0
297065	0.45	0	1	108900	1	0	Gas	Hot Air	Public	2722	40	4	0	3	9	0
342202	0.44	0	1	108900	1	1	Gas	Hot Air	Public	2711	40	4	1	2.5	9	0
345264	0.88	0	1	108900	1	1	Gas	Hot Air	Public	3020	40	4	1	3	11	0
325046	0.5	0	1	108900	1	0	Gas	Hot Air	Public	2712	40	4	0	2.5	10	1
367000	1	0	19	21400	0	1	Electric	Electric	Private	2556	64	4	1	2.5	8	0
159900	0.17	0	21	15200	0	0	Electric	Electric	Public	1184	40	3	0	2	4	0
145000	0.16	0	21	15700	0	0	Gas	Hot Air	Public	912	40	2	1	1.5	3	0
272500	0.32	0	18	27000	0	1	Gas	Hot Air	Public	2212	40	4	1	2.5	10	1
163255	0.09	0	25	15100	0	1	Gas	Hot Air	Public	1602	40	2	1	1.5	3	1
319000	0.47	0	1	108900	1	0	Gas	Hot Air	Public	3285	40	4	1	3	12	0
160600	0.15	0	20	15100	0	0	Electric	Electric	Public	1406	40	2	0	1.5	3	0
246000	0.34	0	20	27000	0	1	Gas	Hot Air	Public	1472	40	3	1	2	6	1
153000	0.17	0	57	10200	0	0	Oil	Hot Air	Public	1072	40	2	0	1	6	0
295000	0.48	0	15	30000	0	0	Gas	Hot Air	Private	2504	64	5	1	2.5	10	0
159000	0.16	0	18	15100	0	0	Electric	Electric	Public	1184	40	2	0	1.5	3	1
148400	0.15	0	20	15700	0	0	Electric	Electric	Public	912	40	2	1	1.5	5	0
311000	0.54	0	10	30000	0	1	Gas	Hot Air	Public	2120	40	3	0	2.5	7	0
314000	0.53	0	1	108900	1	0	Gas	Hot Air	Public	3344	40	4	1	3.5	11	1
250000	0.4	0	25	27000	0	1	Electric	Hot Air	Public	2243	40	3	1	2.5	6	0
149000	0.16	0	21	15700	0	0	Electric	Electric	Public	908	40	2	0	1	3	0
307890	0.55	0	1	108900	1	0	Gas	Hot Air	Public	2714	40	4	0	3	12	0
223000	0.33	0	18	27000	0	0	Electric	Electric	Public	1360	40	3	1	1.5	8	1
219000	0.47	0	27	24600	0	0	Electric	Electric	Public	1719	64	3	1	1.5	5	0
178000	0.48	0	28	24800	0	0	Electric	Electric	Public	1404	64	3	1	1.5	6	0
295925	0.56	0	0	108900	1	0	Gas	Hot Air	Public	2134	40	4	1	2.5	9	0
141160	0.17	0	20	15800	0	0	Electric	Electric	Public	912	40	2	0	1.5	6	1
229900	0.34	0	9	30000	0	1	Electric	Electric	Public	1423	40	3	1	1.5	8	0
254900	0.33	0	10	30000	0	0	Gas	Hot Air	Public	2044	40	3	0	2	5	0
126000	0.85	0	28	3900	0	0	Oil	Hot Air	Private	896	36	2	0	1	4	1
176500	0.37	0	55	4600	0	1	Oil	Hot Water	Private	1380	36	3	1	1.5	6	1
161800	0.34	0	41	3500	0	0	Gas	Hot Air	Private	960	36	3	0	1	7	1
112200	0.14	0	44	2400	0	0	Gas	Hot Air	Public	840	36	2	0	1	4	1
154500	0.54	0	35	5700	0	0	Gas	Hot Water	Private	1820	36	4	0	1.5	8	0
300000	0.92	0	19	5000	0	1	Oil	Hot Air	Private	2144	36	3	1	2.5	8	1
206000	0.1	0	17	5100	0	0	Gas	Hot Air	Private	1610	36	3	0	2	8	1
257000	0.75	0	6	1700	0	0	Gas	Hot Air	Private	1752	36	3	0	2.5	7	0
182000	0.38	0	36	3300	0	0	Gas	Hot Water	Private	1729	36	4	1	1.5	8	0
161000	0.59	0	37	4400	0	0	Gas	Hot Air	Private	1056	36	3	0	1	6	0
176000	0.42	0	21	12250	0	0	Electric	Electric	Public	1292	64	3	0	1.5	6	0
177160	0.41	0	35	7200	0	0	Oil	Hot Air	Public	832	64	3	0	1	8	0
355063	0.36	0	0	13000	1	1	Gas	Hot Air	Private	2256	64	4	1	2.5	8	1
